"BehaviorSpace results (NetLogo 6.2.2)"
"Ants.nlogo"
"pheromone bomb"
"03/29/2023 18:42:16:099 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","foraging_strategies","blob_count","food_amount","population","salt","[step]","ticks"
"1241","pheromone bomb","13","180","100","0","440","440"
"1243","pheromone bomb","13","180","100","120000","367","367"
"1244","pheromone bomb","13","180","100","180000","349","349"
"1245","pheromone bomb","13","180","100","240000","407","407"
"1240","pheromone bomb","13","165","100","540000","525","525"
"1248","pheromone bomb","13","180","100","420000","419","419"
"1247","pheromone bomb","13","180","100","360000","385","385"
"1250","pheromone bomb","13","180","100","540000","366","366"
"1249","pheromone bomb","13","180","100","480000","436","436"
"1252","pheromone bomb","13","195","100","60000","393","393"
"1251","pheromone bomb","13","195","100","0","422","422"
"1255","pheromone bomb","13","195","100","240000","402","402"
"1254","pheromone bomb","13","195","100","180000","479","479"
"1253","pheromone bomb","13","195","100","120000","416","416"
"1256","pheromone bomb","13","195","100","300000","359","359"
"1246","pheromone bomb","13","180","100","300000","550","550"
"1257","pheromone bomb","13","195","100","360000","351","351"
"1258","pheromone bomb","13","195","100","420000","351","351"
"1262","pheromone bomb","13","210","100","60000","359","359"
"1260","pheromone bomb","13","195","100","540000","422","422"
"1259","pheromone bomb","13","195","100","480000","479","479"
"1263","pheromone bomb","13","210","100","120000","396","396"
"1264","pheromone bomb","13","210","100","180000","495","495"
"1265","pheromone bomb","13","210","100","240000","395","395"
"1266","pheromone bomb","13","210","100","300000","440","440"
"1268","pheromone bomb","13","210","100","420000","443","443"
"1270","pheromone bomb","13","210","100","540000","428","428"
"1267","pheromone bomb","13","210","100","360000","457","457"
"1269","pheromone bomb","13","210","100","480000","409","409"
"1261","pheromone bomb","13","210","100","0","551","551"
"1271","pheromone bomb","13","225","100","0","424","424"
"1275","pheromone bomb","13","225","100","240000","386","386"
"1272","pheromone bomb","13","225","100","60000","461","461"
"1273","pheromone bomb","13","225","100","120000","436","436"
"1274","pheromone bomb","13","225","100","180000","472","472"
"1280","pheromone bomb","13","225","100","540000","341","341"
"1278","pheromone bomb","13","225","100","420000","365","365"
"1276","pheromone bomb","13","225","100","300000","485","485"
"1279","pheromone bomb","13","225","100","480000","439","439"
"1277","pheromone bomb","13","225","100","360000","459","459"
"1284","pheromone bomb","13","240","100","180000","378","378"
"1282","pheromone bomb","13","240","100","60000","463","463"
"1281","pheromone bomb","13","240","100","0","536","536"
"1283","pheromone bomb","13","240","100","120000","473","473"
"1285","pheromone bomb","13","240","100","240000","480","480"
"1286","pheromone bomb","13","240","100","300000","431","431"
"1290","pheromone bomb","13","240","100","540000","336","336"
"1287","pheromone bomb","13","240","100","360000","486","486"
"1288","pheromone bomb","13","240","100","420000","488","488"
"1291","pheromone bomb","13","255","100","0","417","417"
"1293","pheromone bomb","13","255","100","120000","405","405"
"1289","pheromone bomb","13","240","100","480000","573","573"
"1294","pheromone bomb","13","255","100","180000","398","398"
"1295","pheromone bomb","13","255","100","240000","397","397"
"1296","pheromone bomb","13","255","100","300000","405","405"
"1297","pheromone bomb","13","255","100","360000","362","362"
"1292","pheromone bomb","13","255","100","60000","457","457"
"1300","pheromone bomb","13","255","100","540000","425","425"
"1298","pheromone bomb","13","255","100","420000","479","479"
"1299","pheromone bomb","13","255","100","480000","479","479"
"1301","pheromone bomb","13","270","100","0","524","524"
"1303","pheromone bomb","13","270","100","120000","435","435"
"1302","pheromone bomb","13","270","100","60000","561","561"
"1308","pheromone bomb","13","270","100","420000","452","452"
"1305","pheromone bomb","13","270","100","240000","532","532"
"1306","pheromone bomb","13","270","100","300000","501","501"
"1307","pheromone bomb","13","270","100","360000","503","503"
"1304","pheromone bomb","13","270","100","180000","562","562"
"1309","pheromone bomb","13","270","100","480000","484","484"
"1312","pheromone bomb","13","285","100","60000","407","407"
"1314","pheromone bomb","13","285","100","180000","435","435"
"1315","pheromone bomb","13","285","100","240000","488","488"
"1313","pheromone bomb","13","285","100","120000","493","493"
"1310","pheromone bomb","13","270","100","540000","601","601"
"1311","pheromone bomb","13","285","100","0","546","546"
"1316","pheromone bomb","13","285","100","300000","475","475"
"1319","pheromone bomb","13","285","100","480000","447","447"
"1320","pheromone bomb","13","285","100","540000","447","447"
"1323","pheromone bomb","13","300","100","120000","430","430"
"1317","pheromone bomb","13","285","100","360000","492","492"
"1322","pheromone bomb","13","300","100","60000","502","502"
"1321","pheromone bomb","13","300","100","0","503","503"
"1318","pheromone bomb","13","285","100","420000","528","528"
"1326","pheromone bomb","13","300","100","300000","410","410"
"1325","pheromone bomb","13","300","100","240000","418","418"
"1334","pheromone bomb","15","30","100","180000","183","183"
"1324","pheromone bomb","13","300","100","180000","554","554"
"1327","pheromone bomb","13","300","100","360000","438","438"
"1331","pheromone bomb","15","30","100","0","323","323"
"1333","pheromone bomb","15","30","100","120000","280","280"
"1332","pheromone bomb","15","30","100","60000","301","301"
"1329","pheromone bomb","13","300","100","480000","425","425"
"1335","pheromone bomb","15","30","100","240000","299","299"
"1330","pheromone bomb","13","300","100","540000","391","391"
"1337","pheromone bomb","15","30","100","360000","201","201"
"1336","pheromone bomb","15","30","100","300000","256","256"
"1338","pheromone bomb","15","30","100","420000","258","258"
"1341","pheromone bomb","15","45","100","0","227","227"
"1328","pheromone bomb","13","300","100","420000","534","534"
"1339","pheromone bomb","15","30","100","480000","308","308"
"1342","pheromone bomb","15","45","100","60000","251","251"
"1348","pheromone bomb","15","45","100","420000","245","245"
"1344","pheromone bomb","15","45","100","180000","342","342"
"1346","pheromone bomb","15","45","100","300000","362","362"
"1350","pheromone bomb","15","45","100","540000","269","269"
"1347","pheromone bomb","15","45","100","360000","325","325"
"1340","pheromone bomb","15","30","100","540000","322","322"
"1343","pheromone bomb","15","45","100","120000","324","324"
"1345","pheromone bomb","15","45","100","240000","345","345"
"1351","pheromone bomb","15","60","100","0","264","264"
"1349","pheromone bomb","15","45","100","480000","288","288"
"1352","pheromone bomb","15","60","100","60000","341","341"
"1353","pheromone bomb","15","60","100","120000","358","358"
"1357","pheromone bomb","15","60","100","360000","288","288"
"1358","pheromone bomb","15","60","100","420000","295","295"
"1359","pheromone bomb","15","60","100","480000","285","285"
"1362","pheromone bomb","15","75","100","60000","278","278"
"1356","pheromone bomb","15","60","100","300000","357","357"
"1354","pheromone bomb","15","60","100","180000","345","345"
"1360","pheromone bomb","15","60","100","540000","339","339"
"1355","pheromone bomb","15","60","100","240000","365","365"
"1364","pheromone bomb","15","75","100","180000","298","298"
"1361","pheromone bomb","15","75","100","0","386","386"
"1365","pheromone bomb","15","75","100","240000","296","296"
"1366","pheromone bomb","15","75","100","300000","322","322"
"1363","pheromone bomb","15","75","100","120000","380","380"
"1367","pheromone bomb","15","75","100","360000","294","294"
"1370","pheromone bomb","15","75","100","540000","311","311"
"1374","pheromone bomb","15","90","100","180000","327","327"
"1373","pheromone bomb","15","90","100","120000","309","309"
"1369","pheromone bomb","15","75","100","480000","384","384"
"1371","pheromone bomb","15","90","100","0","346","346"
"1368","pheromone bomb","15","75","100","420000","395","395"
"1375","pheromone bomb","15","90","100","240000","299","299"
"1372","pheromone bomb","15","90","100","60000","357","357"
"1376","pheromone bomb","15","90","100","300000","342","342"
"1377","pheromone bomb","15","90","100","360000","403","403"
"1379","pheromone bomb","15","90","100","480000","381","381"
"1378","pheromone bomb","15","90","100","420000","328","328"
"1380","pheromone bomb","15","90","100","540000","314","314"
"1382","pheromone bomb","15","105","100","60000","275","275"
"1381","pheromone bomb","15","105","100","0","353","353"
"1386","pheromone bomb","15","105","100","300000","276","276"
"1384","pheromone bomb","15","105","100","180000","332","332"
"1387","pheromone bomb","15","105","100","360000","315","315"
"1383","pheromone bomb","15","105","100","120000","392","392"
"1389","pheromone bomb","15","105","100","480000","299","299"
"1388","pheromone bomb","15","105","100","420000","354","354"
"1390","pheromone bomb","15","105","100","540000","302","302"
"1385","pheromone bomb","15","105","100","240000","467","467"
"1391","pheromone bomb","15","120","100","0","343","343"
"1393","pheromone bomb","15","120","100","120000","390","390"
"1395","pheromone bomb","15","120","100","240000","323","323"
"1394","pheromone bomb","15","120","100","180000","393","393"
"1396","pheromone bomb","15","120","100","300000","339","339"
"1392","pheromone bomb","15","120","100","60000","493","493"
"1399","pheromone bomb","15","120","100","480000","370","370"
"1401","pheromone bomb","15","135","100","0","300","300"
"1397","pheromone bomb","15","120","100","360000","344","344"
"1398","pheromone bomb","15","120","100","420000","405","405"
"1400","pheromone bomb","15","120","100","540000","395","395"
"1402","pheromone bomb","15","135","100","60000","374","374"
"1403","pheromone bomb","15","135","100","120000","343","343"
"1406","pheromone bomb","15","135","100","300000","335","335"
"1409","pheromone bomb","15","135","100","480000","315","315"
"1408","pheromone bomb","15","135","100","420000","374","374"
"1404","pheromone bomb","15","135","100","180000","426","426"
"1405","pheromone bomb","15","135","100","240000","435","435"
"1407","pheromone bomb","15","135","100","360000","414","414"
"1410","pheromone bomb","15","135","100","540000","413","413"
"1411","pheromone bomb","15","150","100","0","395","395"
"1413","pheromone bomb","15","150","100","120000","351","351"
"1417","pheromone bomb","15","150","100","360000","365","365"
"1416","pheromone bomb","15","150","100","300000","337","337"
"1412","pheromone bomb","15","150","100","60000","493","493"
"1418","pheromone bomb","15","150","100","420000","287","287"
"1414","pheromone bomb","15","150","100","180000","507","507"
"1415","pheromone bomb","15","150","100","240000","422","422"
"1420","pheromone bomb","15","150","100","540000","372","372"
"1419","pheromone bomb","15","150","100","480000","476","476"
"1425","pheromone bomb","15","165","100","240000","363","363"
"1423","pheromone bomb","15","165","100","120000","391","391"
"1421","pheromone bomb","15","165","100","0","479","479"
"1426","pheromone bomb","15","165","100","300000","432","432"
"1422","pheromone bomb","15","165","100","60000","434","434"
"1427","pheromone bomb","15","165","100","360000","536","536"
"1424","pheromone bomb","15","165","100","180000","493","493"
"1428","pheromone bomb","15","165","100","420000","493","493"
"1429","pheromone bomb","15","165","100","480000","446","446"
"1430","pheromone bomb","15","165","100","540000","423","423"
"1432","pheromone bomb","15","180","100","60000","371","371"
"1433","pheromone bomb","15","180","100","120000","425","425"
"1434","pheromone bomb","15","180","100","180000","346","346"
"1436","pheromone bomb","15","180","100","300000","419","419"
"1437","pheromone bomb","15","180","100","360000","339","339"
"1435","pheromone bomb","15","180","100","240000","479","479"
"1431","pheromone bomb","15","180","100","0","519","519"
"1438","pheromone bomb","15","180","100","420000","419","419"
"1440","pheromone bomb","15","180","100","540000","402","402"
"1439","pheromone bomb","15","180","100","480000","391","391"
"1443","pheromone bomb","15","195","100","120000","374","374"
"1444","pheromone bomb","15","195","100","180000","371","371"
"1442","pheromone bomb","15","195","100","60000","387","387"
"1441","pheromone bomb","15","195","100","0","415","415"
"1447","pheromone bomb","15","195","100","360000","384","384"
"1445","pheromone bomb","15","195","100","240000","377","377"
"1446","pheromone bomb","15","195","100","300000","453","453"
"1448","pheromone bomb","15","195","100","420000","410","410"
"1449","pheromone bomb","15","195","100","480000","432","432"
"1452","pheromone bomb","15","210","100","60000","426","426"
"1459","pheromone bomb","15","210","100","480000","355","355"
"1454","pheromone bomb","15","210","100","180000","444","444"
"1450","pheromone bomb","15","195","100","540000","492","492"
"1457","pheromone bomb","15","210","100","360000","405","405"
"1451","pheromone bomb","15","210","100","0","486","486"
"1456","pheromone bomb","15","210","100","300000","343","343"
"1453","pheromone bomb","15","210","100","120000","499","499"
"1458","pheromone bomb","15","210","100","420000","384","384"
"1455","pheromone bomb","15","210","100","240000","481","481"
"1460","pheromone bomb","15","210","100","540000","341","341"
"1461","pheromone bomb","15","225","100","0","384","384"
"1469","pheromone bomb","15","225","100","480000","395","395"
"1462","pheromone bomb","15","225","100","60000","412","412"
"1465","pheromone bomb","15","225","100","240000","420","420"
"1470","pheromone bomb","15","225","100","540000","342","342"
"1466","pheromone bomb","15","225","100","300000","474","474"
"1463","pheromone bomb","15","225","100","120000","485","485"
"1467","pheromone bomb","15","225","100","360000","463","463"
"1468","pheromone bomb","15","225","100","420000","435","435"
"1472","pheromone bomb","15","240","100","60000","378","378"
"1464","pheromone bomb","15","225","100","180000","521","521"
"1471","pheromone bomb","15","240","100","0","468","468"
"1474","pheromone bomb","15","240","100","180000","394","394"
"1476","pheromone bomb","15","240","100","300000","404","404"
"1473","pheromone bomb","15","240","100","120000","463","463"
"1475","pheromone bomb","15","240","100","240000","446","446"
"1479","pheromone bomb","15","240","100","480000","469","469"
"1483","pheromone bomb","15","255","100","120000","398","398"
"1477","pheromone bomb","15","240","100","360000","463","463"
"1478","pheromone bomb","15","240","100","420000","476","476"
"1481","pheromone bomb","15","255","100","0","436","436"
"1482","pheromone bomb","15","255","100","60000","489","489"
"1480","pheromone bomb","15","240","100","540000","582","582"
"1486","pheromone bomb","15","255","100","300000","401","401"
"1484","pheromone bomb","15","255","100","180000","546","546"
"1488","pheromone bomb","15","255","100","420000","412","412"
"1485","pheromone bomb","15","255","100","240000","555","555"
"1489","pheromone bomb","15","255","100","480000","468","468"
"1490","pheromone bomb","15","255","100","540000","474","474"
"1491","pheromone bomb","15","270","100","0","488","488"
"1492","pheromone bomb","15","270","100","60000","503","503"
"1494","pheromone bomb","15","270","100","180000","468","468"
"1487","pheromone bomb","15","255","100","360000","589","589"
"1496","pheromone bomb","15","270","100","300000","445","445"
"1493","pheromone bomb","15","270","100","120000","545","545"
"1501","pheromone bomb","15","285","100","0","437","437"
"1498","pheromone bomb","15","270","100","420000","492","492"
"1497","pheromone bomb","15","270","100","360000","436","436"
"1495","pheromone bomb","15","270","100","240000","525","525"
"1499","pheromone bomb","15","270","100","480000","550","550"
"1500","pheromone bomb","15","270","100","540000","591","591"
"1502","pheromone bomb","15","285","100","60000","453","453"
"1503","pheromone bomb","15","285","100","120000","512","512"
"1504","pheromone bomb","15","285","100","180000","513","513"
"1508","pheromone bomb","15","285","100","420000","414","414"
"1507","pheromone bomb","15","285","100","360000","418","418"
"1506","pheromone bomb","15","285","100","300000","564","564"
"1509","pheromone bomb","15","285","100","480000","470","470"
"1505","pheromone bomb","15","285","100","240000","480","480"
"1511","pheromone bomb","15","300","100","0","451","451"
"1512","pheromone bomb","15","300","100","60000","448","448"
"1513","pheromone bomb","15","300","100","120000","481","481"
"1521","pheromone bomb","17","30","100","0","239","239"
"1523","pheromone bomb","17","30","100","120000","228","228"
"1517","pheromone bomb","15","300","100","360000","461","461"
"1522","pheromone bomb","17","30","100","60000","292","292"
"1516","pheromone bomb","15","300","100","300000","425","425"
"1510","pheromone bomb","15","285","100","540000","586","586"
"1515","pheromone bomb","15","300","100","240000","440","440"
"1524","pheromone bomb","17","30","100","180000","215","215"
"1514","pheromone bomb","15","300","100","180000","531","531"
"1519","pheromone bomb","15","300","100","480000","461","461"
"1526","pheromone bomb","17","30","100","300000","250","250"
"1525","pheromone bomb","17","30","100","240000","285","285"
"1527","pheromone bomb","17","30","100","360000","228","228"
"1520","pheromone bomb","15","300","100","540000","504","504"
"1518","pheromone bomb","15","300","100","420000","493","493"
"1532","pheromone bomb","17","45","100","60000","319","319"
"1530","pheromone bomb","17","30","100","540000","306","306"
"1528","pheromone bomb","17","30","100","420000","338","338"
"1533","pheromone bomb","17","45","100","120000","253","253"
"1534","pheromone bomb","17","45","100","180000","273","273"
"1531","pheromone bomb","17","45","100","0","335","335"
"1529","pheromone bomb","17","30","100","480000","355","355"
"1535","pheromone bomb","17","45","100","240000","284","284"
"1538","pheromone bomb","17","45","100","420000","253","253"
"1537","pheromone bomb","17","45","100","360000","296","296"
"1540","pheromone bomb","17","45","100","540000","224","224"
"1539","pheromone bomb","17","45","100","480000","240","240"
"1536","pheromone bomb","17","45","100","300000","336","336"
"1542","pheromone bomb","17","60","100","60000","230","230"
"1545","pheromone bomb","17","60","100","240000","285","285"
"1548","pheromone bomb","17","60","100","420000","249","249"
"1546","pheromone bomb","17","60","100","300000","267","267"
"1549","pheromone bomb","17","60","100","480000","257","257"
"1544","pheromone bomb","17","60","100","180000","357","357"
"1547","pheromone bomb","17","60","100","360000","305","305"
"1550","pheromone bomb","17","60","100","540000","267","267"
"1543","pheromone bomb","17","60","100","120000","366","366"
"1541","pheromone bomb","17","60","100","0","377","377"
"1551","pheromone bomb","17","75","100","0","322","322"
"1553","pheromone bomb","17","75","100","120000","305","305"
"1555","pheromone bomb","17","75","100","240000","249","249"
"1560","pheromone bomb","17","75","100","540000","261","261"
"1552","pheromone bomb","17","75","100","60000","413","413"
"1556","pheromone bomb","17","75","100","300000","317","317"
"1558","pheromone bomb","17","75","100","420000","270","270"
"1557","pheromone bomb","17","75","100","360000","315","315"
"1554","pheromone bomb","17","75","100","180000","392","392"
"1559","pheromone bomb","17","75","100","480000","291","291"
"1564","pheromone bomb","17","90","100","180000","275","275"
"1561","pheromone bomb","17","90","100","0","312","312"
"1563","pheromone bomb","17","90","100","120000","334","334"
"1570","pheromone bomb","17","90","100","540000","286","286"
"1566","pheromone bomb","17","90","100","300000","341","341"
"1567","pheromone bomb","17","90","100","360000","294","294"
"1568","pheromone bomb","17","90","100","420000","327","327"
"1562","pheromone bomb","17","90","100","60000","479","479"
"1571","pheromone bomb","17","105","100","0","275","275"
"1569","pheromone bomb","17","90","100","480000","347","347"
"1565","pheromone bomb","17","90","100","240000","389","389"
"1573","pheromone bomb","17","105","100","120000","338","338"
"1574","pheromone bomb","17","105","100","180000","315","315"
"1572","pheromone bomb","17","105","100","60000","503","503"
"1576","pheromone bomb","17","105","100","300000","333","333"
"1575","pheromone bomb","17","105","100","240000","335","335"
"1583","pheromone bomb","17","120","100","120000","317","317"
"1579","pheromone bomb","17","105","100","480000","306","306"
"1578","pheromone bomb","17","105","100","420000","307","307"
"1582","pheromone bomb","17","120","100","60000","332","332"
"1581","pheromone bomb","17","120","100","0","396","396"
"1580","pheromone bomb","17","105","100","540000","339","339"
"1587","pheromone bomb","17","120","100","360000","280","280"
"1584","pheromone bomb","17","120","100","180000","324","324"
"1577","pheromone bomb","17","105","100","360000","446","446"
"1585","pheromone bomb","17","120","100","240000","260","260"
"1588","pheromone bomb","17","120","100","420000","324","324"
"1586","pheromone bomb","17","120","100","300000","381","381"
"1589","pheromone bomb","17","120","100","480000","382","382"
"1590","pheromone bomb","17","120","100","540000","396","396"
"1591","pheromone bomb","17","135","100","0","346","346"
"1597","pheromone bomb","17","135","100","360000","346","346"
"1593","pheromone bomb","17","135","100","120000","457","457"
"1592","pheromone bomb","17","135","100","60000","471","471"
"1596","pheromone bomb","17","135","100","300000","451","451"
"1599","pheromone bomb","17","135","100","480000","314","314"
"1595","pheromone bomb","17","135","100","240000","452","452"
"1598","pheromone bomb","17","135","100","420000","483","483"
"1594","pheromone bomb","17","135","100","180000","469","469"
"1604","pheromone bomb","17","150","100","180000","307","307"
"1600","pheromone bomb","17","135","100","540000","391","391"
"1601","pheromone bomb","17","150","100","0","379","379"
"1602","pheromone bomb","17","150","100","60000","406","406"
"1609","pheromone bomb","17","150","100","480000","364","364"
"1605","pheromone bomb","17","150","100","240000","380","380"
"1603","pheromone bomb","17","150","100","120000","489","489"
"1608","pheromone bomb","17","150","100","420000","311","311"
"1606","pheromone bomb","17","150","100","300000","379","379"
"1612","pheromone bomb","17","165","100","60000","398","398"
"1607","pheromone bomb","17","150","100","360000","475","475"
"1613","pheromone bomb","17","165","100","120000","331","331"
"1614","pheromone bomb","17","165","100","180000","352","352"
"1615","pheromone bomb","17","165","100","240000","334","334"
"1610","pheromone bomb","17","150","100","540000","397","397"
"1611","pheromone bomb","17","165","100","0","473","473"
"1616","pheromone bomb","17","165","100","300000","390","390"
"1617","pheromone bomb","17","165","100","360000","366","366"
"1618","pheromone bomb","17","165","100","420000","392","392"
"1623","pheromone bomb","17","180","100","120000","391","391"
"1620","pheromone bomb","17","165","100","540000","409","409"
"1619","pheromone bomb","17","165","100","480000","453","453"
"1624","pheromone bomb","17","180","100","180000","413","413"
"1622","pheromone bomb","17","180","100","60000","428","428"
"1621","pheromone bomb","17","180","100","0","473","473"
"1626","pheromone bomb","17","180","100","300000","419","419"
"1625","pheromone bomb","17","180","100","240000","441","441"
"1627","pheromone bomb","17","180","100","360000","397","397"
"1628","pheromone bomb","17","180","100","420000","403","403"
"1629","pheromone bomb","17","180","100","480000","376","376"
"1630","pheromone bomb","17","180","100","540000","369","369"
"1631","pheromone bomb","17","195","100","0","375","375"
"1633","pheromone bomb","17","195","100","120000","365","365"
"1634","pheromone bomb","17","195","100","180000","334","334"
"1632","pheromone bomb","17","195","100","60000","405","405"
"1636","pheromone bomb","17","195","100","300000","429","429"
"1635","pheromone bomb","17","195","100","240000","435","435"
"1637","pheromone bomb","17","195","100","360000","390","390"
"1641","pheromone bomb","17","210","100","0","397","397"
"1640","pheromone bomb","17","195","100","540000","489","489"
"1639","pheromone bomb","17","195","100","480000","439","439"
"1638","pheromone bomb","17","195","100","420000","507","507"
"1645","pheromone bomb","17","210","100","240000","400","400"
"1643","pheromone bomb","17","210","100","120000","430","430"
"1644","pheromone bomb","17","210","100","180000","445","445"
"1647","pheromone bomb","17","210","100","360000","424","424"
"1646","pheromone bomb","17","210","100","300000","444","444"
"1642","pheromone bomb","17","210","100","60000","508","508"
"1650","pheromone bomb","17","210","100","540000","360","360"
"1648","pheromone bomb","17","210","100","420000","438","438"
"1651","pheromone bomb","17","225","100","0","407","407"
"1653","pheromone bomb","17","225","100","120000","377","377"
"1654","pheromone bomb","17","225","100","180000","386","386"
"1652","pheromone bomb","17","225","100","60000","458","458"
"1655","pheromone bomb","17","225","100","240000","392","392"
"1657","pheromone bomb","17","225","100","360000","405","405"
"1649","pheromone bomb","17","210","100","480000","563","563"
"1658","pheromone bomb","17","225","100","420000","407","407"
"1660","pheromone bomb","17","225","100","540000","438","438"
"1656","pheromone bomb","17","225","100","300000","502","502"
"1662","pheromone bomb","17","240","100","60000","484","484"
"1659","pheromone bomb","17","225","100","480000","414","414"
"1661","pheromone bomb","17","240","100","0","448","448"
"1664","pheromone bomb","17","240","100","180000","355","355"
"1663","pheromone bomb","17","240","100","120000","352","352"
"1665","pheromone bomb","17","240","100","240000","335","335"
"1666","pheromone bomb","17","240","100","300000","387","387"
"1667","pheromone bomb","17","240","100","360000","540","540"
"1670","pheromone bomb","17","240","100","540000","347","347"
"1668","pheromone bomb","17","240","100","420000","432","432"
"1669","pheromone bomb","17","240","100","480000","463","463"
"1671","pheromone bomb","17","255","100","0","397","397"
"1672","pheromone bomb","17","255","100","60000","440","440"
"1676","pheromone bomb","17","255","100","300000","451","451"
"1675","pheromone bomb","17","255","100","240000","459","459"
"1673","pheromone bomb","17","255","100","120000","492","492"
"1678","pheromone bomb","17","255","100","420000","379","379"
"1680","pheromone bomb","17","255","100","540000","465","465"
"1674","pheromone bomb","17","255","100","180000","577","577"
"1679","pheromone bomb","17","255","100","480000","472","472"
"1684","pheromone bomb","17","270","100","180000","515","515"
"1681","pheromone bomb","17","270","100","0","498","498"
"1677","pheromone bomb","17","255","100","360000","598","598"
"1682","pheromone bomb","17","270","100","60000","614","614"
"1683","pheromone bomb","17","270","100","120000","492","492"
"1686","pheromone bomb","17","270","100","300000","503","503"
"1685","pheromone bomb","17","270","100","240000","505","505"
"1688","pheromone bomb","17","270","100","420000","433","433"
"1687","pheromone bomb","17","270","100","360000","506","506"
"1690","pheromone bomb","17","270","100","540000","443","443"
"1691","pheromone bomb","17","285","100","0","504","504"
"1693","pheromone bomb","17","285","100","120000","390","390"
"1692","pheromone bomb","17","285","100","60000","457","457"
"1689","pheromone bomb","17","270","100","480000","551","551"
"1699","pheromone bomb","17","285","100","480000","393","393"
"1697","pheromone bomb","17","285","100","360000","418","418"
"1698","pheromone bomb","17","285","100","420000","475","475"
"1696","pheromone bomb","17","285","100","300000","420","420"
"1694","pheromone bomb","17","285","100","180000","565","565"
"1695","pheromone bomb","17","285","100","240000","530","530"
"1700","pheromone bomb","17","285","100","540000","461","461"
"1702","pheromone bomb","17","300","100","60000","547","547"
"1701","pheromone bomb","17","300","100","0","505","505"
"1704","pheromone bomb","17","300","100","180000","497","497"
"1703","pheromone bomb","17","300","100","120000","453","453"
"1712","pheromone bomb","19","30","100","60000","291","291"
"1711","pheromone bomb","19","30","100","0","300","300"
"1713","pheromone bomb","19","30","100","120000","319","319"
"1705","pheromone bomb","17","300","100","240000","481","481"
"1708","pheromone bomb","17","300","100","420000","429","429"
"1715","pheromone bomb","19","30","100","240000","256","256"
"1707","pheromone bomb","17","300","100","360000","493","493"
"1714","pheromone bomb","19","30","100","180000","291","291"
"1710","pheromone bomb","17","300","100","540000","429","429"
"1706","pheromone bomb","17","300","100","300000","614","614"
"1717","pheromone bomb","19","30","100","360000","217","217"
"1718","pheromone bomb","19","30","100","420000","285","285"
"1719","pheromone bomb","19","30","100","480000","235","235"
"1720","pheromone bomb","19","30","100","540000","281","281"
"1724","pheromone bomb","19","45","100","180000","245","245"
"1721","pheromone bomb","19","45","100","0","299","299"
"1716","pheromone bomb","19","30","100","300000","334","334"
"1722","pheromone bomb","19","45","100","60000","324","324"
"1723","pheromone bomb","19","45","100","120000","288","288"
"1727","pheromone bomb","19","45","100","360000","223","223"
"1726","pheromone bomb","19","45","100","300000","263","263"
"1729","pheromone bomb","19","45","100","480000","318","318"
"1728","pheromone bomb","19","45","100","420000","321","321"
"1709","pheromone bomb","17","300","100","480000","682","682"
"1734","pheromone bomb","19","60","100","180000","283","283"
"1725","pheromone bomb","19","45","100","240000","401","401"
"1730","pheromone bomb","19","45","100","540000","304","304"
"1731","pheromone bomb","19","60","100","0","338","338"
"1735","pheromone bomb","19","60","100","240000","303","303"
"1733","pheromone bomb","19","60","100","120000","283","283"
"1737","pheromone bomb","19","60","100","360000","314","314"
"1732","pheromone bomb","19","60","100","60000","339","339"
"1738","pheromone bomb","19","60","100","420000","312","312"
"1736","pheromone bomb","19","60","100","300000","374","374"
"1740","pheromone bomb","19","60","100","540000","280","280"
"1739","pheromone bomb","19","60","100","480000","329","329"
"1741","pheromone bomb","19","75","100","0","383","383"
"1745","pheromone bomb","19","75","100","240000","292","292"
"1742","pheromone bomb","19","75","100","60000","310","310"
"1746","pheromone bomb","19","75","100","300000","282","282"
"1743","pheromone bomb","19","75","100","120000","332","332"
"1744","pheromone bomb","19","75","100","180000","339","339"
"1747","pheromone bomb","19","75","100","360000","271","271"
"1749","pheromone bomb","19","75","100","480000","320","320"
"1750","pheromone bomb","19","75","100","540000","330","330"
"1748","pheromone bomb","19","75","100","420000","463","463"
"1755","pheromone bomb","19","90","100","240000","267","267"
"1751","pheromone bomb","19","90","100","0","330","330"
"1752","pheromone bomb","19","90","100","60000","312","312"
"1754","pheromone bomb","19","90","100","180000","304","304"
"1759","pheromone bomb","19","90","100","480000","263","263"
"1756","pheromone bomb","19","90","100","300000","314","314"
"1757","pheromone bomb","19","90","100","360000","372","372"
"1753","pheromone bomb","19","90","100","120000","401","401"
"1760","pheromone bomb","19","90","100","540000","380","380"
"1758","pheromone bomb","19","90","100","420000","394","394"
"1762","pheromone bomb","19","105","100","60000","304","304"
"1761","pheromone bomb","19","105","100","0","333","333"
"1767","pheromone bomb","19","105","100","360000","328","328"
"1763","pheromone bomb","19","105","100","120000","293","293"
"1770","pheromone bomb","19","105","100","540000","306","306"
"1766","pheromone bomb","19","105","100","300000","366","366"
"1764","pheromone bomb","19","105","100","180000","371","371"
"1768","pheromone bomb","19","105","100","420000","328","328"
"1771","pheromone bomb","19","120","100","0","345","345"
"1765","pheromone bomb","19","105","100","240000","541","541"
"1773","pheromone bomb","19","120","100","120000","304","304"
"1772","pheromone bomb","19","120","100","60000","376","376"
"1769","pheromone bomb","19","105","100","480000","418","418"
"1777","pheromone bomb","19","120","100","360000","322","322"
