"BehaviorSpace results (NetLogo 6.2.2)"
"Ants.nlogo"
"prey chain transfer"
"03/29/2023 21:51:07:531 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","foraging_strategies","blob_count","food_amount","population","salt","[step]","ticks"
"2354","prey chain transfer","25","135","100","180000","364","364"
"2359","prey chain transfer","25","135","100","480000","339","339"
"2360","prey chain transfer","25","135","100","540000","304","304"
"2362","prey chain transfer","25","150","100","60000","388","388"
"2364","prey chain transfer","25","150","100","180000","360","360"
"2361","prey chain transfer","25","150","100","0","397","397"
"2367","prey chain transfer","25","150","100","360000","372","372"
"2365","prey chain transfer","25","150","100","240000","409","409"
"2363","prey chain transfer","25","150","100","120000","432","432"
"2368","prey chain transfer","25","150","100","420000","388","388"
"2366","prey chain transfer","25","150","100","300000","369","369"
"2372","prey chain transfer","25","165","100","60000","314","314"
"2369","prey chain transfer","25","150","100","480000","315","315"
"2370","prey chain transfer","25","150","100","540000","328","328"
"2371","prey chain transfer","25","165","100","0","495","495"
"2373","prey chain transfer","25","165","100","120000","347","347"
"2374","prey chain transfer","25","165","100","180000","368","368"
"2377","prey chain transfer","25","165","100","360000","353","353"
"2380","prey chain transfer","25","165","100","540000","358","358"
"2376","prey chain transfer","25","165","100","300000","401","401"
"2378","prey chain transfer","25","165","100","420000","405","405"
"2381","prey chain transfer","25","180","100","0","401","401"
"2383","prey chain transfer","25","180","100","120000","378","378"
"2375","prey chain transfer","25","165","100","240000","474","474"
"2379","prey chain transfer","25","165","100","480000","455","455"
"2382","prey chain transfer","25","180","100","60000","382","382"
"2384","prey chain transfer","25","180","100","180000","401","401"
"2385","prey chain transfer","25","180","100","240000","383","383"
"2386","prey chain transfer","25","180","100","300000","407","407"
"2390","prey chain transfer","25","180","100","540000","350","350"
"2387","prey chain transfer","25","180","100","360000","479","479"
"2388","prey chain transfer","25","180","100","420000","451","451"
"2391","prey chain transfer","25","195","100","0","429","429"
"2389","prey chain transfer","25","180","100","480000","434","434"
"2397","prey chain transfer","25","195","100","360000","355","355"
"2396","prey chain transfer","25","195","100","300000","427","427"
"2392","prey chain transfer","25","195","100","60000","361","361"
"2394","prey chain transfer","25","195","100","180000","478","478"
"2393","prey chain transfer","25","195","100","120000","473","473"
"2399","prey chain transfer","25","195","100","480000","373","373"
"2401","prey chain transfer","25","210","100","0","372","372"
"2398","prey chain transfer","25","195","100","420000","403","403"
"2400","prey chain transfer","25","195","100","540000","397","397"
"2402","prey chain transfer","25","210","100","60000","405","405"
"2395","prey chain transfer","25","195","100","240000","449","449"
"2403","prey chain transfer","25","210","100","120000","413","413"
"2404","prey chain transfer","25","210","100","180000","428","428"
"2405","prey chain transfer","25","210","100","240000","365","365"
"2407","prey chain transfer","25","210","100","360000","419","419"
"2408","prey chain transfer","25","210","100","420000","389","389"
"2412","prey chain transfer","25","225","100","60000","418","418"
"2410","prey chain transfer","25","210","100","540000","373","373"
"2411","prey chain transfer","25","225","100","0","438","438"
"2413","prey chain transfer","25","225","100","120000","414","414"
"2409","prey chain transfer","25","210","100","480000","493","493"
"2406","prey chain transfer","25","210","100","300000","515","515"
"2418","prey chain transfer","25","225","100","420000","425","425"
"2416","prey chain transfer","25","225","100","300000","463","463"
"2415","prey chain transfer","25","225","100","240000","513","513"
"2419","prey chain transfer","25","225","100","480000","428","428"
"2420","prey chain transfer","25","225","100","540000","468","468"
"2417","prey chain transfer","25","225","100","360000","482","482"
"2421","prey chain transfer","25","240","100","0","471","471"
"2422","prey chain transfer","25","240","100","60000","446","446"
"2414","prey chain transfer","25","225","100","180000","517","517"
"2424","prey chain transfer","25","240","100","180000","497","497"
"2423","prey chain transfer","25","240","100","120000","527","527"
"2426","prey chain transfer","25","240","100","300000","426","426"
"2427","prey chain transfer","25","240","100","360000","448","448"
"2425","prey chain transfer","25","240","100","240000","477","477"
"2430","prey chain transfer","25","240","100","540000","438","438"
"2429","prey chain transfer","25","240","100","480000","438","438"
"2432","prey chain transfer","25","255","100","60000","430","430"
"2431","prey chain transfer","25","255","100","0","512","512"
"2428","prey chain transfer","25","240","100","420000","521","521"
"2435","prey chain transfer","25","255","100","240000","480","480"
"2436","prey chain transfer","25","255","100","300000","447","447"
"2433","prey chain transfer","25","255","100","120000","507","507"
"2438","prey chain transfer","25","255","100","420000","452","452"
"2437","prey chain transfer","25","255","100","360000","491","491"
"2440","prey chain transfer","25","255","100","540000","471","471"
"2441","prey chain transfer","25","270","100","0","457","457"
"2442","prey chain transfer","25","270","100","60000","480","480"
"2434","prey chain transfer","25","255","100","180000","479","479"
"2444","prey chain transfer","25","270","100","180000","489","489"
"2443","prey chain transfer","25","270","100","120000","543","543"
"2445","prey chain transfer","25","270","100","240000","428","428"
"2439","prey chain transfer","25","255","100","480000","587","587"
"2446","prey chain transfer","25","270","100","300000","523","523"
"2450","prey chain transfer","25","270","100","540000","462","462"
"2448","prey chain transfer","25","270","100","420000","520","520"
"2447","prey chain transfer","25","270","100","360000","550","550"
"2449","prey chain transfer","25","270","100","480000","506","506"
"2452","prey chain transfer","25","285","100","60000","565","565"
"2451","prey chain transfer","25","285","100","0","557","557"
"2454","prey chain transfer","25","285","100","180000","492","492"
"2456","prey chain transfer","25","285","100","300000","470","470"
"2455","prey chain transfer","25","285","100","240000","517","517"
"2458","prey chain transfer","25","285","100","420000","500","500"
"2460","prey chain transfer","25","285","100","540000","437","437"
"2459","prey chain transfer","25","285","100","480000","468","468"
"2461","prey chain transfer","25","300","100","0","453","453"
"2462","prey chain transfer","25","300","100","60000","471","471"
"2453","prey chain transfer","25","285","100","120000","549","549"
"2463","prey chain transfer","25","300","100","120000","536","536"
"2466","prey chain transfer","25","300","100","300000","468","468"
"2472","prey chain transfer","27","30","100","60000","211","211"
"2464","prey chain transfer","25","300","100","180000","522","522"
"2471","prey chain transfer","27","30","100","0","245","245"
"2473","prey chain transfer","27","30","100","120000","203","203"
"2457","prey chain transfer","25","285","100","360000","592","592"
"2474","prey chain transfer","27","30","100","180000","216","216"
"2469","prey chain transfer","25","300","100","480000","506","506"
"2470","prey chain transfer","25","300","100","540000","482","482"
"2467","prey chain transfer","25","300","100","360000","455","455"
"2468","prey chain transfer","25","300","100","420000","534","534"
"2465","prey chain transfer","25","300","100","240000","565","565"
"2475","prey chain transfer","27","30","100","240000","259","259"
"2476","prey chain transfer","27","30","100","300000","262","262"
"2477","prey chain transfer","27","30","100","360000","197","197"
"2478","prey chain transfer","27","30","100","420000","229","229"
"2481","prey chain transfer","27","45","100","0","236","236"
"2482","prey chain transfer","27","45","100","60000","275","275"
"2488","prey chain transfer","27","45","100","420000","223","223"
"2480","prey chain transfer","27","30","100","540000","249","249"
"2484","prey chain transfer","27","45","100","180000","243","243"
"2479","prey chain transfer","27","30","100","480000","212","212"
"2487","prey chain transfer","27","45","100","360000","280","280"
"2483","prey chain transfer","27","45","100","120000","282","282"
"2485","prey chain transfer","27","45","100","240000","321","321"
"2490","prey chain transfer","27","45","100","540000","247","247"
"2489","prey chain transfer","27","45","100","480000","250","250"
"2491","prey chain transfer","27","60","100","0","226","226"
"2486","prey chain transfer","27","45","100","300000","325","325"
"2492","prey chain transfer","27","60","100","60000","303","303"
"2493","prey chain transfer","27","60","100","120000","291","291"
"2497","prey chain transfer","27","60","100","360000","270","270"
"2495","prey chain transfer","27","60","100","240000","266","266"
"2499","prey chain transfer","27","60","100","480000","336","336"
"2500","prey chain transfer","27","60","100","540000","261","261"
"2501","prey chain transfer","27","75","100","0","256","256"
"2494","prey chain transfer","27","60","100","180000","279","279"
"2498","prey chain transfer","27","60","100","420000","373","373"
"2502","prey chain transfer","27","75","100","60000","315","315"
"2504","prey chain transfer","27","75","100","180000","278","278"
"2506","prey chain transfer","27","75","100","300000","269","269"
"2505","prey chain transfer","27","75","100","240000","304","304"
"2503","prey chain transfer","27","75","100","120000","417","417"
"2496","prey chain transfer","27","60","100","300000","325","325"
"2508","prey chain transfer","27","75","100","420000","281","281"
"2509","prey chain transfer","27","75","100","480000","297","297"
"2513","prey chain transfer","27","90","100","120000","254","254"
"2507","prey chain transfer","27","75","100","360000","317","317"
"2514","prey chain transfer","27","90","100","180000","273","273"
"2510","prey chain transfer","27","75","100","540000","336","336"
"2512","prey chain transfer","27","90","100","60000","359","359"
"2515","prey chain transfer","27","90","100","240000","298","298"
"2516","prey chain transfer","27","90","100","300000","296","296"
"2519","prey chain transfer","27","90","100","480000","306","306"
"2511","prey chain transfer","27","90","100","0","390","390"
"2518","prey chain transfer","27","90","100","420000","281","281"
"2517","prey chain transfer","27","90","100","360000","372","372"
"2520","prey chain transfer","27","90","100","540000","367","367"
"2523","prey chain transfer","27","105","100","120000","292","292"
"2526","prey chain transfer","27","105","100","300000","294","294"
"2522","prey chain transfer","27","105","100","60000","369","369"
"2527","prey chain transfer","27","105","100","360000","294","294"
"2521","prey chain transfer","27","105","100","0","421","421"
"2524","prey chain transfer","27","105","100","180000","368","368"
"2525","prey chain transfer","27","105","100","240000","395","395"
"2528","prey chain transfer","27","105","100","420000","357","357"
"2531","prey chain transfer","27","120","100","0","314","314"
"2533","prey chain transfer","27","120","100","120000","323","323"
"2532","prey chain transfer","27","120","100","60000","364","364"
"2529","prey chain transfer","27","105","100","480000","329","329"
"2535","prey chain transfer","27","120","100","240000","309","309"
"2534","prey chain transfer","27","120","100","180000","403","403"
"2536","prey chain transfer","27","120","100","300000","318","318"
"2538","prey chain transfer","27","120","100","420000","301","301"
"2530","prey chain transfer","27","105","100","540000","370","370"
"2539","prey chain transfer","27","120","100","480000","329","329"
"2537","prey chain transfer","27","120","100","360000","378","378"
"2540","prey chain transfer","27","120","100","540000","328","328"
"2543","prey chain transfer","27","135","100","120000","311","311"
"2541","prey chain transfer","27","135","100","0","376","376"
"2542","prey chain transfer","27","135","100","60000","376","376"
"2545","prey chain transfer","27","135","100","240000","313","313"
"2547","prey chain transfer","27","135","100","360000","303","303"
"2546","prey chain transfer","27","135","100","300000","382","382"
"2544","prey chain transfer","27","135","100","180000","389","389"
"2550","prey chain transfer","27","135","100","540000","324","324"
"2548","prey chain transfer","27","135","100","420000","378","378"
"2551","prey chain transfer","27","150","100","0","381","381"
"2552","prey chain transfer","27","150","100","60000","368","368"
"2553","prey chain transfer","27","150","100","120000","336","336"
"2555","prey chain transfer","27","150","100","240000","354","354"
"2549","prey chain transfer","27","135","100","480000","409","409"
"2554","prey chain transfer","27","150","100","180000","389","389"
"2558","prey chain transfer","27","150","100","420000","348","348"
"2556","prey chain transfer","27","150","100","300000","443","443"
"2559","prey chain transfer","27","150","100","480000","364","364"
"2557","prey chain transfer","27","150","100","360000","378","378"
"2561","prey chain transfer","27","165","100","0","400","400"
"2560","prey chain transfer","27","150","100","540000","362","362"
"2562","prey chain transfer","27","165","100","60000","412","412"
"2564","prey chain transfer","27","165","100","180000","346","346"
"2565","prey chain transfer","27","165","100","240000","354","354"
"2563","prey chain transfer","27","165","100","120000","438","438"
"2567","prey chain transfer","27","165","100","360000","426","426"
"2568","prey chain transfer","27","165","100","420000","456","456"
"2571","prey chain transfer","27","180","100","0","363","363"
"2573","prey chain transfer","27","180","100","120000","375","375"
"2566","prey chain transfer","27","165","100","300000","391","391"
"2570","prey chain transfer","27","165","100","540000","369","369"
"2569","prey chain transfer","27","165","100","480000","430","430"
"2572","prey chain transfer","27","180","100","60000","396","396"
"2577","prey chain transfer","27","180","100","360000","373","373"
"2576","prey chain transfer","27","180","100","300000","419","419"
"2575","prey chain transfer","27","180","100","240000","420","420"
"2574","prey chain transfer","27","180","100","180000","494","494"
"2580","prey chain transfer","27","180","100","540000","412","412"
"2579","prey chain transfer","27","180","100","480000","413","413"
"2578","prey chain transfer","27","180","100","420000","506","506"
"2586","prey chain transfer","27","195","100","300000","387","387"
"2584","prey chain transfer","27","195","100","180000","361","361"
"2588","prey chain transfer","27","195","100","420000","371","371"
"2581","prey chain transfer","27","195","100","0","515","515"
"2585","prey chain transfer","27","195","100","240000","426","426"
"2587","prey chain transfer","27","195","100","360000","428","428"
"2582","prey chain transfer","27","195","100","60000","403","403"
"2589","prey chain transfer","27","195","100","480000","429","429"
"2583","prey chain transfer","27","195","100","120000","399","399"
"2590","prey chain transfer","27","195","100","540000","339","339"
"2591","prey chain transfer","27","210","100","0","399","399"
"2593","prey chain transfer","27","210","100","120000","359","359"
"2594","prey chain transfer","27","210","100","180000","361","361"
"2592","prey chain transfer","27","210","100","60000","442","442"
"2596","prey chain transfer","27","210","100","300000","410","410"
"2600","prey chain transfer","27","210","100","540000","383","383"
"2598","prey chain transfer","27","210","100","420000","475","475"
"2602","prey chain transfer","27","225","100","60000","424","424"
"2597","prey chain transfer","27","210","100","360000","441","441"
"2601","prey chain transfer","27","225","100","0","390","390"
"2603","prey chain transfer","27","225","100","120000","457","457"
"2599","prey chain transfer","27","210","100","480000","438","438"
"2595","prey chain transfer","27","210","100","240000","561","561"
"2604","prey chain transfer","27","225","100","180000","459","459"
"2605","prey chain transfer","27","225","100","240000","447","447"
"2606","prey chain transfer","27","225","100","300000","459","459"
"2608","prey chain transfer","27","225","100","420000","471","471"
"2607","prey chain transfer","27","225","100","360000","467","467"
"2610","prey chain transfer","27","225","100","540000","478","478"
"2611","prey chain transfer","27","240","100","0","434","434"
"2609","prey chain transfer","27","225","100","480000","524","524"
"2615","prey chain transfer","27","240","100","240000","408","408"
"2613","prey chain transfer","27","240","100","120000","472","472"
"2616","prey chain transfer","27","240","100","300000","455","455"
"2617","prey chain transfer","27","240","100","360000","406","406"
"2619","prey chain transfer","27","240","100","480000","406","406"
"2612","prey chain transfer","27","240","100","60000","444","444"
"2620","prey chain transfer","27","240","100","540000","479","479"
"2623","prey chain transfer","27","255","100","120000","405","405"
"2621","prey chain transfer","27","255","100","0","519","519"
"2614","prey chain transfer","27","240","100","180000","464","464"
"2626","prey chain transfer","27","255","100","300000","433","433"
"2624","prey chain transfer","27","255","100","180000","424","424"
"2618","prey chain transfer","27","240","100","420000","545","545"
"2622","prey chain transfer","27","255","100","60000","576","576"
"2625","prey chain transfer","27","255","100","240000","512","512"
"2628","prey chain transfer","27","255","100","420000","468","468"
"2631","prey chain transfer","27","270","100","0","462","462"
"2630","prey chain transfer","27","255","100","540000","492","492"
"2632","prey chain transfer","27","270","100","60000","468","468"
"2629","prey chain transfer","27","255","100","480000","436","436"
"2627","prey chain transfer","27","255","100","360000","576","576"
"2635","prey chain transfer","27","270","100","240000","386","386"
"2636","prey chain transfer","27","270","100","300000","433","433"
"2638","prey chain transfer","27","270","100","420000","394","394"
"2634","prey chain transfer","27","270","100","180000","473","473"
"2639","prey chain transfer","27","270","100","480000","491","491"
"2640","prey chain transfer","27","270","100","540000","487","487"
"2637","prey chain transfer","27","270","100","360000","578","578"
"2641","prey chain transfer","27","285","100","0","559","559"
"2633","prey chain transfer","27","270","100","120000","580","580"
"2645","prey chain transfer","27","285","100","240000","426","426"
"2646","prey chain transfer","27","285","100","300000","469","469"
"2644","prey chain transfer","27","285","100","180000","568","568"
"2643","prey chain transfer","27","285","100","120000","543","543"
"2647","prey chain transfer","27","285","100","360000","522","522"
"2642","prey chain transfer","27","285","100","60000","607","607"
"2648","prey chain transfer","27","285","100","420000","495","495"
"2649","prey chain transfer","27","285","100","480000","513","513"
"2651","prey chain transfer","27","300","100","0","495","495"
"2654","prey chain transfer","27","300","100","180000","549","549"
"2650","prey chain transfer","27","285","100","540000","599","599"
"2661","prey chain transfer","29","30","100","0","228","228"
"2652","prey chain transfer","27","300","100","60000","574","574"
"2662","prey chain transfer","29","30","100","60000","222","222"
"2655","prey chain transfer","27","300","100","240000","536","536"
"2656","prey chain transfer","27","300","100","300000","569","569"
"2653","prey chain transfer","27","300","100","120000","491","491"
"2659","prey chain transfer","27","300","100","480000","476","476"
"2658","prey chain transfer","27","300","100","420000","547","547"
"2660","prey chain transfer","27","300","100","540000","520","520"
"2664","prey chain transfer","29","30","100","180000","216","216"
"2663","prey chain transfer","29","30","100","120000","266","266"
"2665","prey chain transfer","29","30","100","240000","218","218"
"2657","prey chain transfer","27","300","100","360000","531","531"
"2667","prey chain transfer","29","30","100","360000","235","235"
"2666","prey chain transfer","29","30","100","300000","272","272"
"2671","prey chain transfer","29","45","100","0","211","211"
"2672","prey chain transfer","29","45","100","60000","220","220"
"2668","prey chain transfer","29","30","100","420000","248","248"
"2674","prey chain transfer","29","45","100","180000","221","221"
"2673","prey chain transfer","29","45","100","120000","247","247"
"2675","prey chain transfer","29","45","100","240000","243","243"
"2670","prey chain transfer","29","30","100","540000","223","223"
"2676","prey chain transfer","29","45","100","300000","249","249"
"2669","prey chain transfer","29","30","100","480000","293","293"
"2680","prey chain transfer","29","45","100","540000","237","237"
"2678","prey chain transfer","29","45","100","420000","263","263"
"2679","prey chain transfer","29","45","100","480000","295","295"
"2677","prey chain transfer","29","45","100","360000","308","308"
"2681","prey chain transfer","29","60","100","0","279","279"
"2683","prey chain transfer","29","60","100","120000","261","261"
"2682","prey chain transfer","29","60","100","60000","295","295"
"2684","prey chain transfer","29","60","100","180000","268","268"
"2687","prey chain transfer","29","60","100","360000","277","277"
"2688","prey chain transfer","29","60","100","420000","299","299"
"2689","prey chain transfer","29","60","100","480000","288","288"
"2686","prey chain transfer","29","60","100","300000","299","299"
"2685","prey chain transfer","29","60","100","240000","364","364"
"2693","prey chain transfer","29","75","100","120000","275","275"
"2690","prey chain transfer","29","60","100","540000","310","310"
"2694","prey chain transfer","29","75","100","180000","270","270"
"2691","prey chain transfer","29","75","100","0","346","346"
"2692","prey chain transfer","29","75","100","60000","250","250"
"2695","prey chain transfer","29","75","100","240000","286","286"
"2697","prey chain transfer","29","75","100","360000","262","262"
"2696","prey chain transfer","29","75","100","300000","323","323"
"2698","prey chain transfer","29","75","100","420000","298","298"
"2699","prey chain transfer","29","75","100","480000","309","309"
"2701","prey chain transfer","29","90","100","0","315","315"
"2704","prey chain transfer","29","90","100","180000","305","305"
"2707","prey chain transfer","29","90","100","360000","298","298"
"2705","prey chain transfer","29","90","100","240000","323","323"
"2709","prey chain transfer","29","90","100","480000","315","315"
"2706","prey chain transfer","29","90","100","300000","304","304"
"2708","prey chain transfer","29","90","100","420000","354","354"
"2700","prey chain transfer","29","75","100","540000","311","311"
"2703","prey chain transfer","29","90","100","120000","378","378"
"2702","prey chain transfer","29","90","100","60000","422","422"
"2710","prey chain transfer","29","90","100","540000","388","388"
"2712","prey chain transfer","29","105","100","60000","307","307"
"2711","prey chain transfer","29","105","100","0","354","354"
"2714","prey chain transfer","29","105","100","180000","285","285"
"2713","prey chain transfer","29","105","100","120000","323","323"
"2716","prey chain transfer","29","105","100","300000","315","315"
"2715","prey chain transfer","29","105","100","240000","321","321"
"2718","prey chain transfer","29","105","100","420000","346","346"
"2717","prey chain transfer","29","105","100","360000","311","311"
"2721","prey chain transfer","29","120","100","0","377","377"
"2720","prey chain transfer","29","105","100","540000","379","379"
"2722","prey chain transfer","29","120","100","60000","367","367"
"2719","prey chain transfer","29","105","100","480000","314","314"
"2724","prey chain transfer","29","120","100","180000","374","374"
"2726","prey chain transfer","29","120","100","300000","308","308"
"2729","prey chain transfer","29","120","100","480000","271","271"
"2723","prey chain transfer","29","120","100","120000","373","373"
"2727","prey chain transfer","29","120","100","360000","313","313"
"2725","prey chain transfer","29","120","100","240000","362","362"
"2728","prey chain transfer","29","120","100","420000","333","333"
"2730","prey chain transfer","29","120","100","540000","392","392"
"2735","prey chain transfer","29","135","100","240000","315","315"
"2732","prey chain transfer","29","135","100","60000","395","395"
"2733","prey chain transfer","29","135","100","120000","357","357"
"2738","prey chain transfer","29","135","100","420000","321","321"
"2736","prey chain transfer","29","135","100","300000","345","345"
"2740","prey chain transfer","29","135","100","540000","297","297"
"2734","prey chain transfer","29","135","100","180000","281","281"
"2737","prey chain transfer","29","135","100","360000","376","376"
"2731","prey chain transfer","29","135","100","0","400","400"
"2739","prey chain transfer","29","135","100","480000","354","354"
"2743","prey chain transfer","29","150","100","120000","320","320"
"2741","prey chain transfer","29","150","100","0","461","461"
"2742","prey chain transfer","29","150","100","60000","329","329"
"2747","prey chain transfer","29","150","100","360000","377","377"
"2750","prey chain transfer","29","150","100","540000","369","369"
"2746","prey chain transfer","29","150","100","300000","393","393"
"2744","prey chain transfer","29","150","100","180000","374","374"
"2752","prey chain transfer","29","165","100","60000","371","371"
"2748","prey chain transfer","29","150","100","420000","383","383"
"2751","prey chain transfer","29","165","100","0","435","435"
"2745","prey chain transfer","29","150","100","240000","454","454"
"2754","prey chain transfer","29","165","100","180000","348","348"
"2749","prey chain transfer","29","150","100","480000","409","409"
"2753","prey chain transfer","29","165","100","120000","391","391"
"2757","prey chain transfer","29","165","100","360000","323","323"
"2758","prey chain transfer","29","165","100","420000","336","336"
"2756","prey chain transfer","29","165","100","300000","350","350"
"2761","prey chain transfer","29","180","100","0","372","372"
"2759","prey chain transfer","29","165","100","480000","378","378"
"2760","prey chain transfer","29","165","100","540000","417","417"
"2762","prey chain transfer","29","180","100","60000","394","394"
"2763","prey chain transfer","29","180","100","120000","396","396"
"2767","prey chain transfer","29","180","100","360000","368","368"
"2764","prey chain transfer","29","180","100","180000","446","446"
"2769","prey chain transfer","29","180","100","480000","360","360"
"2755","prey chain transfer","29","165","100","240000","459","459"
"2766","prey chain transfer","29","180","100","300000","455","455"
"2768","prey chain transfer","29","180","100","420000","400","400"
"2771","prey chain transfer","29","195","100","0","372","372"
"2770","prey chain transfer","29","180","100","540000","410","410"
"2765","prey chain transfer","29","180","100","240000","370","370"
"2772","prey chain transfer","29","195","100","60000","458","458"
"2777","prey chain transfer","29","195","100","360000","336","336"
"2773","prey chain transfer","29","195","100","120000","434","434"
"2775","prey chain transfer","29","195","100","240000","428","428"
"2774","prey chain transfer","29","195","100","180000","445","445"
"2780","prey chain transfer","29","195","100","540000","397","397"
"2776","prey chain transfer","29","195","100","300000","519","519"
"2779","prey chain transfer","29","195","100","480000","433","433"
"2782","prey chain transfer","29","210","100","60000","419","419"
"2784","prey chain transfer","29","210","100","180000","408","408"
"2781","prey chain transfer","29","210","100","0","442","442"
"2785","prey chain transfer","29","210","100","240000","388","388"
"2786","prey chain transfer","29","210","100","300000","385","385"
"2783","prey chain transfer","29","210","100","120000","390","390"
"2778","prey chain transfer","29","195","100","420000","523","523"
"2791","prey chain transfer","29","225","100","0","454","454"
"2787","prey chain transfer","29","210","100","360000","511","511"
"2788","prey chain transfer","29","210","100","420000","445","445"
"2790","prey chain transfer","29","210","100","540000","447","447"
"2795","prey chain transfer","29","225","100","240000","408","408"
"2792","prey chain transfer","29","225","100","60000","432","432"
"2793","prey chain transfer","29","225","100","120000","425","425"
"2789","prey chain transfer","29","210","100","480000","546","546"
"2796","prey chain transfer","29","225","100","300000","524","524"
"2794","prey chain transfer","29","225","100","180000","528","528"
"2800","prey chain transfer","29","225","100","540000","423","423"
"2803","prey chain transfer","29","240","100","120000","395","395"
"2798","prey chain transfer","29","225","100","420000","451","451"
"2797","prey chain transfer","29","225","100","360000","481","481"
"2801","prey chain transfer","29","240","100","0","469","469"
"2804","prey chain transfer","29","240","100","180000","427","427"
"2806","prey chain transfer","29","240","100","300000","416","416"
"2802","prey chain transfer","29","240","100","60000","497","497"
"2799","prey chain transfer","29","225","100","480000","571","571"
"2807","prey chain transfer","29","240","100","360000","511","511"
"2808","prey chain transfer","29","240","100","420000","439","439"
"2805","prey chain transfer","29","240","100","240000","551","551"
"2809","prey chain transfer","29","240","100","480000","442","442"
"2810","prey chain transfer","29","240","100","540000","458","458"
"2814","prey chain transfer","29","255","100","180000","498","498"
"2811","prey chain transfer","29","255","100","0","454","454"
"2817","prey chain transfer","29","255","100","360000","449","449"
"2815","prey chain transfer","29","255","100","240000","465","465"
"2813","prey chain transfer","29","255","100","120000","541","541"
"2816","prey chain transfer","29","255","100","300000","520","520"
"2812","prey chain transfer","29","255","100","60000","481","481"
"2822","prey chain transfer","29","270","100","60000","380","380"
"2819","prey chain transfer","29","255","100","480000","459","459"
"2821","prey chain transfer","29","270","100","0","525","525"
"2820","prey chain transfer","29","255","100","540000","518","518"
"2818","prey chain transfer","29","255","100","420000","621","621"
"2823","prey chain transfer","29","270","100","120000","453","453"
"2825","prey chain transfer","29","270","100","240000","480","480"
"2828","prey chain transfer","29","270","100","420000","454","454"
"2826","prey chain transfer","29","270","100","300000","544","544"
"2824","prey chain transfer","29","270","100","180000","491","491"
"2827","prey chain transfer","29","270","100","360000","484","484"
"2830","prey chain transfer","29","270","100","540000","478","478"
"2831","prey chain transfer","29","285","100","0","499","499"
"2829","prey chain transfer","29","270","100","480000","424","424"
"2834","prey chain transfer","29","285","100","180000","478","478"
"2832","prey chain transfer","29","285","100","60000","532","532"
"2833","prey chain transfer","29","285","100","120000","530","530"
"2835","prey chain transfer","29","285","100","240000","526","526"
"2840","prey chain transfer","29","285","100","540000","429","429"
"2836","prey chain transfer","29","285","100","300000","561","561"
"2837","prey chain transfer","29","285","100","360000","481","481"
"2839","prey chain transfer","29","285","100","480000","477","477"
"2844","prey chain transfer","29","300","100","180000","477","477"
"2838","prey chain transfer","29","285","100","420000","572","572"
"2841","prey chain transfer","29","300","100","0","575","575"
"2845","prey chain transfer","29","300","100","240000","564","564"
"2846","prey chain transfer","29","300","100","300000","519","519"
"2842","prey chain transfer","29","300","100","60000","541","541"
"2851","prey chain transfer","31","30","100","0","173","173"
"2852","prey chain transfer","31","30","100","60000","215","215"
"2853","prey chain transfer","31","30","100","120000","216","216"
"2847","prey chain transfer","29","300","100","360000","562","562"
"2849","prey chain transfer","29","300","100","480000","482","482"
"2854","prey chain transfer","31","30","100","180000","210","210"
"2855","prey chain transfer","31","30","100","240000","221","221"
"2843","prey chain transfer","29","300","100","120000","517","517"
"2848","prey chain transfer","29","300","100","420000","558","558"
"2858","prey chain transfer","31","30","100","420000","185","185"
"2857","prey chain transfer","31","30","100","360000","213","213"
"2856","prey chain transfer","31","30","100","300000","241","241"
"2859","prey chain transfer","31","30","100","480000","204","204"
"2850","prey chain transfer","29","300","100","540000","520","520"
"2860","prey chain transfer","31","30","100","540000","231","231"
"2862","prey chain transfer","31","45","100","60000","248","248"
"2863","prey chain transfer","31","45","100","120000","222","222"
"2864","prey chain transfer","31","45","100","180000","262","262"
"2861","prey chain transfer","31","45","100","0","305","305"
"2869","prey chain transfer","31","45","100","480000","246","246"
"2870","prey chain transfer","31","45","100","540000","260","260"
"2867","prey chain transfer","31","45","100","360000","246","246"
"2866","prey chain transfer","31","45","100","300000","269","269"
"2871","prey chain transfer","31","60","100","0","280","280"
"2868","prey chain transfer","31","45","100","420000","320","320"
"2872","prey chain transfer","31","60","100","60000","269","269"
"2873","prey chain transfer","31","60","100","120000","241","241"
"2865","prey chain transfer","31","45","100","240000","287","287"
"2875","prey chain transfer","31","60","100","240000","244","244"
"2874","prey chain transfer","31","60","100","180000","261","261"
"2876","prey chain transfer","31","60","100","300000","255","255"
"2877","prey chain transfer","31","60","100","360000","290","290"
"2878","prey chain transfer","31","60","100","420000","328","328"
"2881","prey chain transfer","31","75","100","0","267","267"
"2879","prey chain transfer","31","60","100","480000","278","278"
"2880","prey chain transfer","31","60","100","540000","285","285"
"2883","prey chain transfer","31","75","100","120000","289","289"
"2882","prey chain transfer","31","75","100","60000","329","329"
"2884","prey chain transfer","31","75","100","180000","331","331"
"2888","prey chain transfer","31","75","100","420000","282","282"
"2887","prey chain transfer","31","75","100","360000","337","337"
"2889","prey chain transfer","31","75","100","480000","279","279"
"2886","prey chain transfer","31","75","100","300000","368","368"
"2885","prey chain transfer","31","75","100","240000","329","329"
"2894","prey chain transfer","31","90","100","180000","317","317"
"2893","prey chain transfer","31","90","100","120000","335","335"
