"BehaviorSpace results (NetLogo 6.2.2)"
"Ants.nlogo"
"pheromone trails"
"03/29/2023 16:58:36:949 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","foraging_strategies","blob_count","food_amount","population","salt","[step]","ticks"
"260","pheromone trails","3","120","100","540000","400","400"
"261","pheromone trails","3","135","100","0","486","486"
"269","pheromone trails","3","135","100","480000","191","191"
"263","pheromone trails","3","135","100","120000","564","564"
"253","pheromone trails","3","120","100","120000","643","643"
"270","pheromone trails","3","135","100","540000","279","279"
"265","pheromone trails","3","135","100","240000","513","513"
"264","pheromone trails","3","135","100","180000","487","487"
"271","pheromone trails","3","150","100","0","479","479"
"275","pheromone trails","3","150","100","240000","325","325"
"267","pheromone trails","3","135","100","360000","569","569"
"276","pheromone trails","3","150","100","300000","406","406"
"274","pheromone trails","3","150","100","180000","440","440"
"278","pheromone trails","3","150","100","420000","419","419"
"268","pheromone trails","3","135","100","420000","530","530"
"272","pheromone trails","3","150","100","60000","556","556"
"277","pheromone trails","3","150","100","360000","661","661"
"285","pheromone trails","3","165","100","240000","326","326"
"284","pheromone trails","3","165","100","180000","398","398"
"279","pheromone trails","3","150","100","480000","673","673"
"282","pheromone trails","3","165","100","60000","421","421"
"280","pheromone trails","3","150","100","540000","521","521"
"286","pheromone trails","3","165","100","300000","371","371"
"291","pheromone trails","3","180","100","0","409","409"
"290","pheromone trails","3","165","100","540000","357","357"
"287","pheromone trails","3","165","100","360000","347","347"
"273","pheromone trails","3","150","100","120000","714","714"
"283","pheromone trails","3","165","100","120000","796","796"
"288","pheromone trails","3","165","100","420000","681","681"
"289","pheromone trails","3","165","100","480000","556","556"
"297","pheromone trails","3","180","100","360000","332","332"
"281","pheromone trails","3","165","100","0","826","826"
"296","pheromone trails","3","180","100","300000","434","434"
"295","pheromone trails","3","180","100","240000","511","511"
"294","pheromone trails","3","180","100","180000","561","561"
"298","pheromone trails","3","180","100","420000","469","469"
"292","pheromone trails","3","180","100","60000","641","641"
"299","pheromone trails","3","180","100","480000","415","415"
"302","pheromone trails","3","195","100","60000","340","340"
"306","pheromone trails","3","195","100","300000","236","236"
"304","pheromone trails","3","195","100","180000","341","341"
"300","pheromone trails","3","180","100","540000","565","565"
"301","pheromone trails","3","195","100","0","571","571"
"305","pheromone trails","3","195","100","240000","561","561"
"311","pheromone trails","3","210","100","0","290","290"
"293","pheromone trails","3","180","100","120000","729","729"
"309","pheromone trails","3","195","100","480000","437","437"
"307","pheromone trails","3","195","100","360000","591","591"
"310","pheromone trails","3","195","100","540000","442","442"
"319","pheromone trails","3","210","100","480000","265","265"
"312","pheromone trails","3","210","100","60000","472","472"
"315","pheromone trails","3","210","100","240000","423","423"
"314","pheromone trails","3","210","100","180000","557","557"
"317","pheromone trails","3","210","100","360000","468","468"
"321","pheromone trails","3","225","100","0","285","285"
"313","pheromone trails","3","210","100","120000","584","584"
"308","pheromone trails","3","195","100","420000","879","879"
"318","pheromone trails","3","210","100","420000","434","434"
"316","pheromone trails","3","210","100","300000","553","553"
"322","pheromone trails","3","225","100","60000","418","418"
"325","pheromone trails","3","225","100","240000","328","328"
"303","pheromone trails","3","195","100","120000","1002","1002"
"328","pheromone trails","3","225","100","420000","306","306"
"323","pheromone trails","3","225","100","120000","413","413"
"320","pheromone trails","3","210","100","540000","797","797"
"324","pheromone trails","3","225","100","180000","608","608"
"331","pheromone trails","3","240","100","0","504","504"
"327","pheromone trails","3","225","100","360000","534","534"
"333","pheromone trails","3","240","100","120000","392","392"
"332","pheromone trails","3","240","100","60000","463","463"
"334","pheromone trails","3","240","100","180000","425","425"
"326","pheromone trails","3","225","100","300000","599","599"
"330","pheromone trails","3","225","100","540000","475","475"
"335","pheromone trails","3","240","100","240000","485","485"
"337","pheromone trails","3","240","100","360000","508","508"
"336","pheromone trails","3","240","100","300000","503","503"
"338","pheromone trails","3","240","100","420000","475","475"
"339","pheromone trails","3","240","100","480000","435","435"
"329","pheromone trails","3","225","100","480000","658","658"
"343","pheromone trails","3","255","100","120000","435","435"
"341","pheromone trails","3","255","100","0","432","432"
"345","pheromone trails","3","255","100","240000","363","363"
"342","pheromone trails","3","255","100","60000","465","465"
"350","pheromone trails","3","255","100","540000","254","254"
"344","pheromone trails","3","255","100","180000","595","595"
"347","pheromone trails","3","255","100","360000","390","390"
"351","pheromone trails","3","270","100","0","367","367"
"348","pheromone trails","3","255","100","420000","559","559"
"353","pheromone trails","3","270","100","120000","383","383"
"346","pheromone trails","3","255","100","300000","620","620"
"355","pheromone trails","3","270","100","240000","367","367"
"354","pheromone trails","3","270","100","180000","365","365"
"352","pheromone trails","3","270","100","60000","548","548"
"349","pheromone trails","3","255","100","480000","624","624"
"340","pheromone trails","3","240","100","540000","658","658"
"356","pheromone trails","3","270","100","300000","474","474"
"358","pheromone trails","3","270","100","420000","473","473"
"363","pheromone trails","3","285","100","120000","302","302"
"362","pheromone trails","3","285","100","60000","416","416"
"357","pheromone trails","3","270","100","360000","604","604"
"364","pheromone trails","3","285","100","180000","369","369"
"366","pheromone trails","3","285","100","300000","428","428"
"365","pheromone trails","3","285","100","240000","661","661"
"369","pheromone trails","3","285","100","480000","401","401"
"359","pheromone trails","3","270","100","480000","579","579"
"368","pheromone trails","3","285","100","420000","568","568"
"372","pheromone trails","3","300","100","60000","351","351"
"360","pheromone trails","3","270","100","540000","716","716"
"371","pheromone trails","3","300","100","0","435","435"
"370","pheromone trails","3","285","100","540000","520","520"
"361","pheromone trails","3","285","100","0","707","707"
"367","pheromone trails","3","285","100","360000","818","818"
"373","pheromone trails","3","300","100","120000","494","494"
"374","pheromone trails","3","300","100","180000","510","510"
"379","pheromone trails","3","300","100","480000","394","394"
