"BehaviorSpace results (NetLogo 6.2.2)"
"Ants.nlogo"
"tandem carrying"
"03/30/2023 09:03:49:534 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","foraging_strategies","blob_count","food_amount","population","salt","[step]","ticks"
"439","tandem carrying","5","105","100","480000","394","394"
"440","tandem carrying","5","105","100","540000","357","357"
"431","tandem carrying","5","105","100","0","572","572"
"436","tandem carrying","5","105","100","300000","447","447"
"435","tandem carrying","5","105","100","240000","565","565"
"438","tandem carrying","5","105","100","420000","498","498"
"441","tandem carrying","5","120","100","0","450","450"
"434","tandem carrying","5","105","100","180000","602","602"
"437","tandem carrying","5","105","100","360000","539","539"
"444","tandem carrying","5","120","100","180000","464","464"
"443","tandem carrying","5","120","100","120000","547","547"
"442","tandem carrying","5","120","100","60000","647","647"
"445","tandem carrying","5","120","100","240000","450","450"
"446","tandem carrying","5","120","100","300000","543","543"
"447","tandem carrying","5","120","100","360000","613","613"
"450","tandem carrying","5","120","100","540000","588","588"
"449","tandem carrying","5","120","100","480000","628","628"
"453","tandem carrying","5","135","100","120000","484","484"
"454","tandem carrying","5","135","100","180000","572","572"
"451","tandem carrying","5","135","100","0","629","629"
"448","tandem carrying","5","120","100","420000","814","814"
"457","tandem carrying","5","135","100","360000","589","589"
"458","tandem carrying","5","135","100","420000","490","490"
"460","tandem carrying","5","135","100","540000","566","566"
"455","tandem carrying","5","135","100","240000","600","600"
"459","tandem carrying","5","135","100","480000","525","525"
"452","tandem carrying","5","135","100","60000","785","785"
"463","tandem carrying","5","150","100","120000","501","501"
"461","tandem carrying","5","150","100","0","771","771"
"464","tandem carrying","5","150","100","180000","541","541"
"456","tandem carrying","5","135","100","300000","689","689"
"466","tandem carrying","5","150","100","300000","597","597"
"462","tandem carrying","5","150","100","60000","652","652"
"468","tandem carrying","5","150","100","420000","557","557"
"470","tandem carrying","5","150","100","540000","474","474"
"465","tandem carrying","5","150","100","240000","659","659"
"467","tandem carrying","5","150","100","360000","583","583"
"469","tandem carrying","5","150","100","480000","587","587"
"472","tandem carrying","5","165","100","60000","659","659"
"471","tandem carrying","5","165","100","0","718","718"
"474","tandem carrying","5","165","100","180000","551","551"
"475","tandem carrying","5","165","100","240000","512","512"
"478","tandem carrying","5","165","100","420000","573","573"
"476","tandem carrying","5","165","100","300000","604","604"
"482","tandem carrying","5","180","100","60000","439","439"
"473","tandem carrying","5","165","100","120000","662","662"
"480","tandem carrying","5","165","100","540000","826","826"
"485","tandem carrying","5","180","100","240000","448","448"
"479","tandem carrying","5","165","100","480000","672","672"
"481","tandem carrying","5","180","100","0","716","716"
"483","tandem carrying","5","180","100","120000","655","655"
"487","tandem carrying","5","180","100","360000","588","588"
"486","tandem carrying","5","180","100","300000","571","571"
"477","tandem carrying","5","165","100","360000","815","815"
"484","tandem carrying","5","180","100","180000","714","714"
"488","tandem carrying","5","180","100","420000","599","599"
"489","tandem carrying","5","180","100","480000","628","628"
"490","tandem carrying","5","180","100","540000","638","638"
"491","tandem carrying","5","195","100","0","691","691"
"492","tandem carrying","5","195","100","60000","598","598"
"495","tandem carrying","5","195","100","240000","685","685"
"493","tandem carrying","5","195","100","120000","735","735"
"494","tandem carrying","5","195","100","180000","704","704"
"496","tandem carrying","5","195","100","300000","788","788"
"500","tandem carrying","5","195","100","540000","619","619"
"498","tandem carrying","5","195","100","420000","641","641"
"499","tandem carrying","5","195","100","480000","618","618"
"501","tandem carrying","5","210","100","0","641","641"
"497","tandem carrying","5","195","100","360000","723","723"
"502","tandem carrying","5","210","100","60000","626","626"
"504","tandem carrying","5","210","100","180000","592","592"
"507","tandem carrying","5","210","100","360000","442","442"
"509","tandem carrying","5","210","100","480000","608","608"
"506","tandem carrying","5","210","100","300000","631","631"
"503","tandem carrying","5","210","100","120000","807","807"
"508","tandem carrying","5","210","100","420000","732","732"
"505","tandem carrying","5","210","100","240000","767","767"
"513","tandem carrying","5","225","100","120000","456","456"
"512","tandem carrying","5","225","100","60000","695","695"
"514","tandem carrying","5","225","100","180000","725","725"
"511","tandem carrying","5","225","100","0","663","663"
"510","tandem carrying","5","210","100","540000","774","774"
"518","tandem carrying","5","225","100","420000","505","505"
"520","tandem carrying","5","225","100","540000","558","558"
"516","tandem carrying","5","225","100","300000","709","709"
"521","tandem carrying","5","240","100","0","619","619"
"517","tandem carrying","5","225","100","360000","660","660"
"519","tandem carrying","5","225","100","480000","751","751"
"515","tandem carrying","5","225","100","240000","844","844"
"522","tandem carrying","5","240","100","60000","687","687"
"524","tandem carrying","5","240","100","180000","599","599"
"527","tandem carrying","5","240","100","360000","499","499"
"523","tandem carrying","5","240","100","120000","778","778"
"525","tandem carrying","5","240","100","240000","664","664"
"528","tandem carrying","5","240","100","420000","703","703"
"530","tandem carrying","5","240","100","540000","558","558"
"529","tandem carrying","5","240","100","480000","721","721"
"533","tandem carrying","5","255","100","120000","614","614"
"532","tandem carrying","5","255","100","60000","696","696"
"535","tandem carrying","5","255","100","240000","675","675"
"531","tandem carrying","5","255","100","0","860","860"
"536","tandem carrying","5","255","100","300000","630","630"
"534","tandem carrying","5","255","100","180000","785","785"
"526","tandem carrying","5","240","100","300000","934","934"
"540","tandem carrying","5","255","100","540000","537","537"
"538","tandem carrying","5","255","100","420000","691","691"
"537","tandem carrying","5","255","100","360000","755","755"
"544","tandem carrying","5","270","100","180000","622","622"
"539","tandem carrying","5","255","100","480000","902","902"
"541","tandem carrying","5","270","100","0","770","770"
"543","tandem carrying","5","270","100","120000","806","806"
"542","tandem carrying","5","270","100","60000","779","779"
"545","tandem carrying","5","270","100","240000","689","689"
"549","tandem carrying","5","270","100","480000","645","645"
"547","tandem carrying","5","270","100","360000","534","534"
"546","tandem carrying","5","270","100","300000","819","819"
"551","tandem carrying","5","285","100","0","590","590"
"548","tandem carrying","5","270","100","420000","813","813"
"550","tandem carrying","5","270","100","540000","767","767"
"552","tandem carrying","5","285","100","60000","663","663"
"554","tandem carrying","5","285","100","180000","617","617"
"555","tandem carrying","5","285","100","240000","810","810"
"556","tandem carrying","5","285","100","300000","585","585"
"560","tandem carrying","5","285","100","540000","659","659"
"558","tandem carrying","5","285","100","420000","699","699"
"553","tandem carrying","5","285","100","120000","1021","1021"
"561","tandem carrying","5","300","100","0","697","697"
"559","tandem carrying","5","285","100","480000","789","789"
"557","tandem carrying","5","285","100","360000","830","830"
